scenario,episode,tick,pre_step_plant_time_s,source_ns,command_source_ns,receipt_ns,dt_s,status,latch,accepted,contact_left,contact_right,weighted_status,model_status,solver_status,iterations,primal,dual,stationarity,hard,reconstruction_iterations,closure_residual,core_step_ns,zoh_diff,nmpc_active,nmpc_update,nmpc_age,nmpc_status,nmpc_acados_status,nmpc_preparation_s,nmpc_feedback_s,nmpc_stationarity,nmpc_dynamics,nmpc_inequality,nmpc_complementarity,nmpc_first_step_defect,nmpc_input_bound_violation,nmpc_wbc_total_s,base_p0,base_p1,base_p2,quat0,quat1,quat2,quat3,base_v0,base_v1,base_v2,base_w0,base_w1,base_w2,q0,q1,q2,q3,q4,q5,dq0,dq1,dq2,dq3,dq4,dq5,reference0,reference1,reference2,reference3,reference4,reference5,reference6,reference7,reference8,reference9,reference10,reference11,reference12,reference13,reference14,reference15,reference16,reference17,reference18,reference19,reference20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,z33,z34,z35,z36,z37,z38,z39,z40,z41,task_residual0,task_residual1,task_residual2,task_residual3,task_residual4,task_residual5,task_residual6,task_cost0,task_cost1,task_cost2,task_cost3,task_cost4,task_cost5,task_cost6,max_normalized_slack,raw_tau0,raw_tau1,raw_tau2,raw_tau3,raw_tau4,raw_tau5,command_tau0,command_tau1,command_tau2,command_tau3,command_tau4,command_tau5,held_ctrl0,held_ctrl1,held_ctrl2,held_ctrl3,held_ctrl4,held_ctrl5
hold,1,114,1.1400000000000008,1140000000,1140000000,1140000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,105,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0.23394895064679028,0.088588790056167196,-0.28079281645282184,0.94284547236247396,0.026366035569156069,-0.32118911151673135,0.084763211696130839,0.43968993268283818,0.10998040661925529,0.061552187563723257,0.79216777151514328,-5.4907625649597804,-0.36297778300024686,-4.4331582757033559,6.2549227761259019,-11.489222336071412,-4.5632887815558725,6.4854924375851706,-14.289293195781585,-4.4715125019322741,-1.771687241695898,-8.1748768313344424,-7.2895099167697932,3.0968034925444474,-6.9650048280781114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0
hold,1,115,1.1500000000000008,1150000000,1150000000,1150000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,99,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0.23848740820232939,0.089732535591512508,-0.28059370536116146,0.93383121873585895,0.027449204584413692,-0.34693967809973403,0.082696165824280451,0.46539847002744716,0.11729661509318298,-0.0042044819638286761,0.83990796309786686,-5.3496527078348537,-0.26253987927923128,-4.4789924361599844,6.2432175659246436,-11.567361413283216,-4.631085712862351,6.512134925987878,-14.353018354052088,-4.6658481207458093,-0.74587751627088283,-7.5477169969435938,-6.4269538423915389,2.3735097131444078,-5.9246473405218589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0
hold,1,116,1.1600000000000008,1160000000,1160000000,1160000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,113,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0.24327477975703504,0.090936707067927058,-0.28107243736088511,0.92432093768533186,0.028911716726901335,-0.37181953526786699,0.080902101243418401,0.48900416361626964,0.12296220973018723,-0.073647183774014718,0.87910966769296994,-5.2227728628897108,-0.17836033281929259,-4.5267151837280348,6.2412430455676073,-11.639937083164364,-4.6902112986539333,6.531432491880107,-14.405830864518911,-4.850634880845953,0.18177661152452596,-7.0471038887475741,-5.5725180873281612,1.6285021396739705,-4.897305095980534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0
hold,1,117,1.1700000000000008,1170000000,1170000000,1170000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,115,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0.24828993341017361,0.092209004545576595,-0.28225303568812282,0.91435518269936189,0.030814638140748855,-0.39586562523213248,0.079343964525629682,0.51120486455319014,0.13005219308184027,-0.14425636662789634,0.93598543689701919,-5.0976049540112545,-0.089628913087768047,-4.5764849721526861,6.2488735717066355,-11.706924730528142,-4.7407751258628092,6.5429144552571756,-14.44979010048845,-5.0527280433501192,1.1231566421065449,-6.4904620290481363,-4.7089726673747982,0.81608525674752552,-4.0643807233520439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0
hold,1,118,1.1800000000000008,1180000000,1180000000,1180000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,104,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0.25352275583868278,0.093534681260608946,-0.28415083477895997,0.90397354749418346,0.033101350455633984,-0.41911129070668657,0.077986229752245992,0.53289809565200785,0.13527284790165442,-0.21582111555110922,0.97954781172090344,-4.9787911366869677,-0.013117037874420187,-4.6277285505533001,6.2642555600232175,-11.769327823861705,-4.782615041790331,6.5459889360996968,-14.484743425268125,-5.1789707410438206,1.8538346304665043,-6.0153388606134728,-3.8292164401064928,-0.017052925328690294,-3.0766127869048487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0
hold,1,119,1.1900000000000008,1190000000,1190000000,1190000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,100,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0.25899413388816561,0.094949462059240999,-0.28672168601822567,0.89325926999149363,0.035887253377443751,-0.44147654048196561,0.076801339984162817,0.55824393665185923,0.14551063655713936,-0.28037023246924642,1.0364720093527171,-4.8315385546983087,0.057692823956763867,-4.6803461162465219,6.2883967157178944,-11.824422779705303,-4.8154805678656647,6.5409750337451342,-14.509622774256593,-5.2804199734093169,2.7489070379251106,-5.1631663764338223,-2.9371634883237072,-0.8109883000801833,-2.0913955409143674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0
hold,1,120,1.2000000000000008,1200000000,1200000000,1200000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,102,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0.26474230889276051,0.0964623400527196,-0.28990444744263477,0.88232783190396635,0.0388016749439479,-0.46289913709681918,0.075606983435465971,0.58680381176878715,0.15544604357602504,-0.33996181304556428,1.0303091498351464,-4.6770668567571807,0.056317368425697747,-4.7324725484041821,6.3196949875297292,-11.870254628103316,-4.8400338123852933,6.5286911319758669,-14.524773076777693,-5.140548866095342,3.336757599025594,-4.1785091217964858,-2.1376163404645308,-1.5036876624735278,-1.1327293667828382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0
hold,1,121,1.2100000000000009,1210000000,1210000000,1210000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,105,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0.27078949091209842,0.098080261031369714,-0.29366090571281256,0.87127297998186626,0.041669870566870271,-0.48334589420352103,0.074322020943044145,0.61755138551163724,0.16626396180300029,-0.39585917826443529,1.011685483723721,-4.5113649428309097,0.03939553085640364,-4.7818695173507635,6.3546523001528641,-11.905202742044036,-4.8566895805292205,6.5095938083148095,-14.530251902158998,-4.7722619945381277,3.5479811517709083,-3.010586823012007,-1.3514520901529792,-2.1783103744645858,-0.1497279176620005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0
hold,1,122,1.2200000000000009,1220000000,1220000000,1220000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,121,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0.27716103146201487,0.099806642311434657,-0.29795059031380522,0.8601892242739092,0.044401010429140401,-0.50277785412982623,0.072921040259516692,0.65110713706231749,0.17671333451956983,-0.44755128978624559,0.97913430383728517,-4.3329028268882785,0.013111075888963116,-4.8260808010069765,6.3893002277098301,-11.927256640194239,-4.8654522346634366,6.4837820767340322,-14.525375275491552,-4.1598497915381332,3.3631317389515747,-1.6499093398031028,-0.54264603497801933,-2.8725790906535082,0.92817577499364123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0
hold,1,123,1.2300000000000009,1230000000,1230000000,1230000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,102,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0.28389559587315705,0.101626367134761,-0.30271831938985094,0.84918041029936819,0.046994929064749121,-0.5211307971789011,0.071461875413958334,0.68955995694648164,0.18517417770334738,-0.49223208230481502,0.94087743028322668,-4.1301184883442099,0.0021698744438755531,-4.863007888542727,6.4200789473244217,-11.935242284164042,-4.865234074482899,6.4498587790503077,-14.508968810866023,-3.345068256541206,2.8295597880288379,-0.24028641013206209,0.41610138521445694,-3.7591583762893195,2.1400962437072977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0
hold,1,124,1.2400000000000009,1240000000,1240000000,1240000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,101,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0.29103987750598365,0.10350582841549864,-0.30788985821573522,0.83837115452485866,0.049354201316796784,-0.53833051043787394,0.069987367465392719,0.73152448399463776,0.18948585096245368,-0.53046172457049179,0.86943287291971361,-3.9120144941207897,-0.029235166329323766,-4.8906950687476352,6.443681942830807,-11.929511794941634,-4.8553145252497609,6.4071877220550117,-14.479127866930661,-2.3455006119168753,1.9936816259424195,1.1288916728931999,1.3488438061548549,-4.5575143629605464,3.5711858940013865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0
hold,1,125,1.2500000000000009,1250000000,1250000000,1250000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,102,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0.29861510724144802,0.10541166289787456,-0.31340487526883265,0.82788035852048858,0.051196728419670948,-0.55435598180668955,0.068428447375725274,0.7748086576899117,0.19172563923257763,-0.56267293449785982,0.76798636081635696,-3.681573221270364,-0.09719367891274483,-4.9069991032985634,6.456969140469722,-11.90966478550734,-4.8374509645722039,6.359038590447355,-14.433863790128886,-1.1509521917127195,0.8608851639282743,2.5192797915396161,2.0622764173032619,-4.9399107607737198,5.1890515684489866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0
hold,1,126,1.2600000000000009,1260000000,1260000000,1260000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,115,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0.30666461652561539,0.10727232312109709,-0.31914293013159212,0.81786752708808963,0.052463859972842225,-0.56909161011262044,0.06689537226885936,0.82411300701922896,0.18307358140326752,-0.57970211088594503,0.62865847343085823,-3.4092025993129096,-0.15761861804843422,-4.9115023147869969,6.4591156131891267,-11.877939625860126,-4.8126156440291998,6.3087630041498937,-14.370700824202448,0.053846104354703772,-0.26895199589255248,3.6830419334808262,2.6825237203817478,-4.9624250577052953,7.0312600234583256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0
hold,1,127,1.2700000000000009,1270000000,1270000000,1270000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,153,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0.31519560649553113,0.10901214567256819,-0.32500723093561523,0.80847139216578101,0.053024049563491882,-0.58247786952583269,0.065436914123913642,0.87429038459319164,0.16317457990174708,-0.58420613556224432,0.46014368445015569,-3.1067369487280607,-0.20030374359814049,-4.9043643104789361,6.4507601057514172,-11.833967177343348,-4.7843857498893909,6.2633660397583188,-14.290930078026962,1.0812652783177159,-1.0815008084943614,4.769453969869863,2.8720438147536131,-4.1152073435426582,8.5517429844648341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0
hold,1,128,1.2800000000000009,1280000000,1280000000,1280000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,102,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0.32422845749201901,0.11059102924618143,-0.33083816211229866,0.79988806092327214,0.052970776819064661,-0.59435524280674679,0.064148516301833755,0.92004791562120147,0.15528538425864652,-0.58491341450264489,0.34928054743808346,-2.7870101822876721,-0.24331947948647101,-4.8857294815382257,6.4324965897261315,-11.778114215282278,-4.7563398613777723,6.2306757258262824,-14.19760554660898,2.3479253433823524,-2.2914039453440198,6.1655901557737689,2.7328463194893891,-2.7004909321455131,9.8417647667139452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0
hold,1,129,1.2900000000000009,1290000000,1290000000,1290000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,109,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0.33367767160546674,0.1121539625529238,-0.33667901116100446,0.79213151938728499,0.052586291862358837,-0.60482213493288117,0.062869094128915795,0.96070567580308797,0.15897809925491416,-0.58224638978122134,0.28766443489611282,-2.4532538130009258,-0.27075334349817592,-4.854153628003143,6.4014617122744042,-11.706488676409483,-4.7306307999902115,6.2134102055264044,-14.092771586582668,3.7016522517788126,-3.65227432196445,7.8693151858470065,2.4719111925974486,-1.1020247231698899,10.876131036069625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0
hold,1,130,1.3000000000000009,1300000000,1300000000,1300000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,107,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0.34358908682587636,0.11361540639605006,-0.34222272961294553,0.78553709994150867,0.051750846349796722,-0.6135509034182286,0.061713883626292633,1.0100603446789287,0.13893312227731464,-0.53539901782016186,0.12845295570296358,-1.9963638347053112,-0.30316149513500523,-4.8101849677742301,6.3600763613708526,-11.620165196795405,-4.711068087717651,6.220394814615176,-13.981954268330005,4.8320306674804572,-4.4187342613603953,9.174304096077595,1.6519449894834413,1.8003348551853762,11.207048517512806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0
hold,1,131,1.3100000000000009,1310000000,1310000000,1310000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,154,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0.35391613761694563,0.11509544441044924,-0.3473540450068392,0.78026186375309414,0.050791974426142084,-0.62043031373053004,0.060645074908671548,1.046899586917414,0.15383087599211168,-0.49726760984228191,0.11572276451726574,-1.5492807616599498,-0.27658694340093543,-4.7556216404408058,6.3121060259126214,-11.517281185886368,-4.6953627530869735,6.2471790829281364,-13.866084275943692,5.813840782732056,-4.9450378321313488,11.03779851501873,1.5722528915503717,3.1640776615140149,11.888277838496256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0
hold,1,132,1.320000000000001,1320000000,1320000000,1320000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,107,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0.3645975392816948,0.11695924678950209,-0.35182159189009987,0.77662032323732832,0.050143755119771816,-0.62516515973555009,0.059287438889367543,1.0807071081496535,0.20467493073454726,-0.41397755119591356,0.18354974774992594,-0.94822642894425857,-0.30118784415054195,-4.6924164800812491,6.2621212275442151,-11.401619405530386,-4.6776070073685663,6.2835844494219444,-13.742080350906241,6.5014605214097489,-4.77409223475461,11.85455814592347,1.9386843619717491,3.9022388387061389,12.782231844775314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0
hold,1,133,1.330000000000001,1330000000,1330000000,1330000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,122,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0.37560735779944693,0.11899221409135687,-0.35539593169920869,0.77483408974048795,0.04959978157694863,-0.627542903843473,0.057981884060890845,1.1128634593617859,0.19651461412070931,-0.32765148115635523,0.075910207265006358,-0.37243819747923473,-0.24113310603592192,-4.6269077884511507,6.2216651635077156,-11.279643985920332,-4.6533364525961209,6.3229684044155299,-13.606508888236721,6.5199219355879015,-3.4996169739249696,12.495710720889596,2.8191848223157354,3.7913014648636953,14.123669539973992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0
hold,1,134,1.340000000000001,1340000000,1340000000,1340000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,100,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0.38693901668889702,0.12073880847616308,-0.35793977689977663,0.77499051910250683,0.048857532658171922,-0.6274590676585462,0.057426084812141606,1.1410309500858333,0.17479244448967574,-0.21927640905615772,-0.071826474049834665,0.26149220600267076,-0.14723209449753882,-4.5626781429072096,6.1964799498609047,-11.155570088528854,-4.6135527119911774,6.3482937887866431,-13.460614253307098,6.1721842466573893,-1.585709749144153,12.363617039131851,4.5798742571871669,1.9569708584064616,15.063440206092842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0
hold,1,135,1.350000000000001,1350000000,1350000000,1350000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,107,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0.39846961477353449,0.12226282994445811,-0.35967172185148311,0.77686350465833687,0.048074606535045257,-0.62519155407576077,0.057510416872096216,1.1587416363504424,0.14254580426559701,-0.14591014801910093,-0.22908151558357862,0.77748192868206423,-0.048301947446866077,-4.5027884427685567,6.1904829680345088,-11.030694988415414,-4.5561879551130993,6.3539159804454393,-13.302449535515892,5.8086157043271234,0.14704088128333176,12.541399501951355,6.4326087402875638,-0.26402801522585567,16.277494101037213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0
hold,1,136,1.360000000000001,1360000000,1360000000,1360000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,101,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0.41009411278685731,0.12363030439436863,-0.36038488377892036,0.78061891182220045,0.047204012940687913,-0.62050573772948525,0.058125081613769211,1.1661614658906325,0.11835314387304446,-0.026456694486751291,-0.39417394161110869,1.4281254760193935,0.02915648977779749,-4.4489072262787754,6.206334056595848,-10.912184923367017,-4.4792520839094419,6.3347866281453857,-13.138336382870902,5.3057574414452295,2.1764842146480587,11.737197998336118,8.6079594397089849,-3.2331342185077818,16.285879117133426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0
hold,1,137,1.370000000000001,1370000000,1370000000,1370000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,144,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0.42174090489103599,0.12466618246745265,-0.36017211656831905,0.78609296410539464,0.045970919128000158,-0.61353079757720752,0.059367388377777712,1.1609285549708532,0.09991217186745234,0.056676326265327127,-0.51799078877758753,1.962458191405122,0.03878115240522894,-4.3969625823652914,6.2359263681191344,-10.796143116501732,-4.3853928303937186,6.2933679497519304,-12.974582496924546,5.1152362563852236,3.4959073253275323,11.433030296401322,9.7978931955756323,-4.5451983411056007,16.404430572892885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0
hold,1,138,1.380000000000001,1380000000,1380000000,1380000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,156,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0.4332240371963334,0.12557935046688742,-0.35880588955248671,0.79342403086633428,0.044414259985996227,-0.60399632005956727,0.060779323031900069,1.1380727881104908,0.084061859203159409,0.19181232162501943,-0.65777159782989125,2.6370647038394344,0.030658861869016486,-4.345002623626387,6.274270421554661,-10.691583098123571,-4.2828663808064142,6.2443817130058168,-12.818162119957957,5.3202342934141331,3.9101134167128024,9.8179197296616021,10.455523737069763,-5.0072928795026446,14.840772917605955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0
